Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT16,OUT017,1901.0870283022182
FDR40,OUT035,1766.3733739555523
DRG25,OUT017,1812.5486520686225
FDT10,OUT035,1770.2698810856607
FDY32,OUT013,1833.756650365108
FDN50,OUT035,1763.0123758992108
FDZ35,OUT019,1620.4158880614266
NCP54,OUT045,1808.7428888864242
NCD07,OUT035,1827.6174222766308
FDS02,OUT018,1772.2248719444153
DRN59,OUT018,1699.3908367153515
DRB24,OUT013,1785.510157002533
FDP37,OUT027,1739.7870482584526
DRB01,OUT018,1746.3339324800456
FDR47,OUT046,1781.068539499601
NCM31,OUT010,1652.6043953000565
NCF06,OUT027,1979.741932160097
NCV17,OUT027,1877.2327213599242
FDS10,OUT049,1862.324905935328
FDN52,OUT035,1756.4990104129147
FDZ48,OUT013,1773.1830806204866
FDJ48,OUT049,1863.5405014159505
DRB13,OUT027,1874.9062076904086
FDV59,OUT017,1811.165758988746
FDL32,OUT035,1802.9295440011788
FDZ12,OUT035,1798.0695858730987
NCR06,OUT027,1854.1355609433986
FDP51,OUT017,1779.7400083343202
FDY22,OUT013,1820.99599420514
FDZ38,OUT049,1823.5264103606678
NCO54,OUT035,1773.5679481765494
FDR23,OUT035,1797.7763613806771
FDM38,OUT049,1721.2758777576707
FDS25,OUT013,1775.2988200986258
FDZ22,OUT013,1790.6897206344465
FDZ20,OUT019,1585.218950105865
FDD45,OUT010,1501.7930281933563
FDN03,OUT049,1846.3859276315657
NCW30,OUT046,1895.2534363213017
FDY24,OUT027,1819.767701927683
FDJ26,OUT019,1575.4770329715075
FDM15,OUT049,1795.9169546114797
NCW54,OUT027,1871.2997679843759
FDA23,OUT045,1744.3328313145923
FDA39,OUT019,1571.0402859713854
FDZ12,OUT017,1791.8803547273121
NCB42,OUT046,1770.0940357799238
FDL16,OUT046,1694.9573225084982
FDO24,OUT019,1565.4688452404937
NCP42,OUT046,1864.877194275677
FDR19,OUT018,1735.304143615679
DRL01,OUT045,1819.1430691985188
FDV37,OUT046,1840.889110102837
FDI41,OUT010,1535.6391146387473
FDF58,OUT049,1754.696150518999
NCF43,OUT018,1754.67176201251
FDN02,OUT049,1849.0136778266674
NCP41,OUT035,1784.3175764460789
NCY17,OUT027,1805.387337086821
FDL58,OUT027,2004.0274261682562
NCA30,OUT027,1945.2525652383695
FDE46,OUT018,1756.067093153491
FDY38,OUT035,1821.536579781033
NCH29,OUT027,1853.064670742143
FDO20,OUT045,1882.8864607018395
FDP44,OUT018,1713.9639196340534
FDM02,OUT027,1881.5338521979
FDJ14,OUT027,1875.3208184250739
FDH04,OUT010,1532.186312121851
DRK23,OUT046,1789.0915172459338
NCW05,OUT046,1744.5580333235903
FDF12,OUT049,1785.2110108142244
FDL51,OUT019,1581.3556626138322
FDN03,OUT018,1786.514735989089
DRJ37,OUT049,1774.7579120945638
FDM12,OUT019,1555.9632754251345
FDA16,OUT045,1856.254432034333
NCB07,OUT017,1882.464741405486
NCI17,OUT019,1559.5323677246138
FDR51,OUT046,1769.6396195650143
FDJ55,OUT045,1836.0488968470547
NCZ17,OUT013,1717.6158451432352
FDU25,OUT013,1750.9276570543561
NCG18,OUT045,1791.786711580528
DRM11,OUT017,1796.434422817449
FDH16,OUT035,1775.8073071000854
FDZ04,OUT018,1682.5970501282814
NCX53,OUT035,1807.398491305903
FDX38,OUT027,1841.8810617674103
FDX09,OUT046,1855.76016783938
NCW05,OUT018,1704.3780063917943
NCS41,OUT017,1832.091355757813
FDI26,OUT046,1821.6698029281777
NCZ41,OUT027,1871.5281761061467
NCK06,OUT046,1799.5792526408513
FDX23,OUT027,1866.0616551617002
NCA42,OUT046,1833.0326129221492
FDC20,OUT049,1735.600831105733
DRC49,OUT018,1724.1591502914057
FDX01,OUT013,1796.91761196963
FDC08,OUT045,1876.9304737519742
FDC02,OUT017,1885.6719647095283
FDK10,OUT045,1847.6593368708582
DRC24,OUT013,1794.9244762719443
FDW16,OUT019,1513.6798666008951
NCU06,OUT018,1797.2783413248533
DRA59,OUT045,1781.983481703882
FDR24,OUT019,1520.7888575276738
DRL35,OUT018,1700.6679071078747
FDA49,OUT013,1770.170572481577
NCC55,OUT046,1722.4094102371555
DRD24,OUT019,1565.4549859969788
NCE55,OUT049,1841.353712524228
FDT33,OUT045,1843.2046058691487
NCT53,OUT013,1804.7059306355238
FDS26,OUT046,1863.6316855896962
FDL22,OUT018,1721.9783446900328
FDP44,OUT017,1794.2035771927608
FDC52,OUT018,1744.003209376743
FDI53,OUT010,1549.1294506125528
FDZ23,OUT046,1818.2237269975365
NCT18,OUT013,1878.2312578265219
FDR13,OUT046,1779.6516726884659
FDB09,OUT010,1507.1320394265433
FDZ60,OUT013,1761.454500057542
FDB11,OUT046,1762.074635261694
FDC10,OUT018,1737.6525979387584
FDW56,OUT035,1889.9802105076394
FDK14,OUT027,1871.2866394527757
DRE27,OUT027,1863.2949282392692
FDA38,OUT017,1868.840374041745
FDT11,OUT045,1787.5266534777409
FDP15,OUT035,1870.005808051475
FDV27,OUT035,1767.9539555712242
FDS36,OUT027,1876.5324107677409
FDY40,OUT027,1845.3041192678527
NCF19,OUT049,1745.5010383301058
FDF53,OUT045,1821.3951200313759
FDS14,OUT027,1909.9755579989276
FDE56,OUT046,1725.4863747764107
FDZ19,OUT035,1867.6299763099687
FDZ46,OUT013,1812.2632256925667
FDR16,OUT046,1838.21848932322
FDG29,OUT018,1669.7436495522495
NCE30,OUT017,1876.8977897834595
FDZ40,OUT046,1715.8429084673749
FDG58,OUT018,1762.5033119551774
DRH03,OUT013,1773.9070635960168
FDZ47,OUT045,1741.609597209633
FDV04,OUT018,1733.5418945214344
FDZ10,OUT018,1746.8172843763239
FDG46,OUT017,1811.8453080485397
NCF07,OUT045,1784.3810329726082
FDY44,OUT035,1901.1150392094153
FDB21,OUT013,1862.0508866634264
FDS20,OUT035,1885.4356778982221
FDS49,OUT049,1738.8663564580013
FDX55,OUT027,1999.5717309204388
NCQ02,OUT018,1788.524128064635
FDR25,OUT013,1872.8782147440393
DRG39,OUT045,1711.7899358647862
FDB46,OUT046,1879.4033564802976
NCC30,OUT018,1781.8758053176493
FDE58,OUT035,1833.2787197372932
FDC05,OUT019,1548.5606914262069
FDY15,OUT046,1779.6671077111985
FDG14,OUT046,1804.5231944310774
FDL08,OUT049,1906.6609533680169
FDQ47,OUT013,1717.349205999664
FDN12,OUT035,1776.6179615489834
FDW10,OUT013,1869.7570423121294
FDD02,OUT035,1809.0060754388621
FDX35,OUT010,1649.6371797489653
FDT35,OUT046,1777.3888667957935
DRN47,OUT019,1647.0346786722334
FDB11,OUT010,1677.8300044678801
FDN20,OUT045,1840.7451877611302
FDB59,OUT035,1908.1084600198042
FDJ58,OUT045,1842.9725727913064
FDU60,OUT046,1803.1878772475911
FDS03,OUT049,1730.6434793166175
FDU40,OUT019,1565.156093664304
DRH15,OUT049,1703.5515137395037
FDD04,OUT027,1905.673898723717
FDQ01,OUT046,1801.0227421537136
FDF28,OUT035,1810.7865538958863
FDD22,OUT010,1507.53229591831
FDY19,OUT046,1795.747140317825
FDN33,OUT035,1785.1123759066195
FDV36,OUT035,1794.862312097192
FDW01,OUT010,1552.7519370900918
FDJ28,OUT049,1847.0192366381516
FDB17,OUT035,1862.51124603987
FDM40,OUT049,1774.24193044805
FDV46,OUT045,1823.00083682997
FDQ44,OUT049,1798.9574355793145
NCD42,OUT046,1712.100075234589
DRH37,OUT046,1783.6146224600857
FDR10,OUT018,1775.7842660842646
NCD06,OUT027,1867.693747430873
FDI53,OUT046,1795.715657394724
FDG16,OUT035,1883.6858007360825
DRB25,OUT046,1741.0270594116178
FDY09,OUT046,1861.9127767884952
FDX48,OUT045,1791.6997499502743
FDC03,OUT010,1568.2820030936941
FDT47,OUT035,1760.2388995172846
FDW44,OUT027,1970.2906411308688
FDT24,OUT017,1723.1131482229887
FDT12,OUT019,1604.980817111687
NCS38,OUT035,1822.4558933841363
FDO39,OUT035,1815.4143731844056
FDA13,OUT046,1712.0662809969615
FDO48,OUT035,1868.627153485961
DRJ01,OUT017,1780.3532009076866
FDD53,OUT018,1668.9499584262653
NCT05,OUT049,1860.320032211386
FDQ51,OUT045,1718.870230735194
FDU60,OUT013,1777.8729192956293
FDC59,OUT046,1721.9723680702082
FDP36,OUT035,1724.2142774470215
NCM19,OUT017,1738.6104088305751
FDL16,OUT035,1713.083733622429
FDE50,OUT018,1748.8874594114554
NCR18,OUT013,1757.0240872185689
NCD30,OUT035,1813.6235364710767
FDH31,OUT013,1773.4811991076524
FDD56,OUT019,1527.1137042471603
FDC47,OUT049,1890.037561953454
FDZ21,OUT045,1775.3640818004394
FDM01,OUT049,1715.6645767751843
FDF24,OUT013,1753.1761418493193
FDW23,OUT017,1705.9302541132442
FDY52,OUT018,1686.372288866878
DRH37,OUT027,1876.659853204184
DRO47,OUT027,1794.643058240373
FDR25,OUT049,1864.6417517624868
FDQ24,OUT027,1943.1700867267625
DRJ51,OUT018,1786.8088129327737
NCU06,OUT035,1923.8963389081734
NCV18,OUT018,1707.1997781670239
NCC06,OUT027,1895.0748264541098
FDZ01,OUT018,1720.58345278884
FDT14,OUT017,1775.2038606488195
FDD11,OUT019,1684.1765908952889
FDN09,OUT017,1932.0931698325373
NCO18,OUT010,1563.6563831722985
FDZ50,OUT045,1822.766134074964
FDS44,OUT013,1882.5985726506244
FDI36,OUT045,1825.9496408201558
FDA26,OUT010,1580.955094741876
NCY53,OUT049,1764.0244676769055
FDF32,OUT049,1872.9115980827103
FDF59,OUT010,1661.4925467995579
FDB20,OUT046,1751.9973840017071
DRH11,OUT035,1728.187994345385
FDT03,OUT049,1811.4840287020213
NCH06,OUT035,1937.0715585976754
FDR55,OUT049,1845.3354611537732
FDI10,OUT035,1874.7888711203107
FDZ12,OUT045,1771.6935845725015
FDM12,OUT049,1822.196600367722
DRB25,OUT045,1738.3573740682168
NCS41,OUT013,1825.9024736660579
NCT53,OUT049,1795.9835635122258
NCD55,OUT013,1752.529499991967
FDY08,OUT049,1789.180261552507
NCP55,OUT049,1720.020296032012
FDA33,OUT013,1846.0633215728817
FDQ33,OUT013,1849.7254883561175
FDE45,OUT027,1982.8365881679047
FDT26,OUT013,1791.8483584559644
NCV53,OUT049,1848.4949980644838
FDK60,OUT027,1866.0031557979473
NCJ29,OUT046,1742.8787277333458
FDI15,OUT045,1842.0114315110038
FDX21,OUT013,1807.492702406946
FDV49,OUT019,1613.2658835177247
DRO59,OUT046,1725.773952179683
FDZ14,OUT045,1769.1927846639956
FDP32,OUT027,1929.4034417736389
FDC33,OUT017,1883.228591108575
FDT14,OUT010,1540.6971456171648
NCN54,OUT027,1890.545685424339
FDR57,OUT027,1946.8318141248935
DRK12,OUT046,1690.8846525043302
FDX52,OUT049,1846.0404448755023
FDX08,OUT010,1549.8413744713348
FDP10,OUT010,1523.1978378626218
NCP50,OUT045,1724.715069952374
NCL06,OUT013,1924.5292836624562
FDP25,OUT013,1872.8372593680076
FDE53,OUT013,1780.2771300997676
FDL27,OUT017,1742.78174142212
FDC35,OUT049,1753.860160975203
DRJ47,OUT010,1640.8018537957519
FDD16,OUT018,1694.3045125217425
NCN42,OUT049,1820.8216189221193
FDC38,OUT027,1899.6139015446236
NCO07,OUT045,1763.7913572084835
FDQ20,OUT049,1718.9846268852102
FDI32,OUT046,1763.6594852456087
FDN20,OUT010,1550.8612105234113
DRJ51,OUT027,1946.077931265304
FDU08,OUT045,1770.983684804992
DRN37,OUT019,1567.5084737118007
FDD05,OUT010,1539.0405827097954
FDW15,OUT046,1790.5377708123196
FDI52,OUT046,1773.9102540429253
DRM11,OUT049,1791.4883936774663
NCO06,OUT045,1713.0377314843433
FDU38,OUT049,1831.3823172733926
FDU59,OUT018,1737.0124628469202
FDJ10,OUT046,1798.4382218043816
FDM13,OUT049,1720.8140928059279
NCJ30,OUT019,1564.2184965711358
FDM45,OUT018,1736.9128959163475
FDP36,OUT045,1698.2548242249668
NCD30,OUT010,1533.267935520847
FDN48,OUT017,1756.735777738368
FDY32,OUT049,1817.7057833310523
FDU47,OUT046,1765.0175624664598
FDF17,OUT019,1562.7309366544878
FDP34,OUT017,1840.2763563328247
FDA47,OUT049,1794.2924962640361
DRD27,OUT027,1877.880063047081
FDW38,OUT045,1699.8352554046003
FDZ15,OUT019,1534.9578173642276
FDZ03,OUT027,1929.976892205059
NCN19,OUT049,1759.8270302307935
FDG02,OUT035,1864.048214010189
FDS31,OUT035,1889.7117862013902
FDW43,OUT019,1584.1056090897323
FDZ47,OUT010,1534.3399734841598
FDO57,OUT017,1846.534070402241
NCL07,OUT013,1721.2299676531434
NCV42,OUT013,1809.8274641068936
FDP40,OUT017,1776.9936873834897
FDP48,OUT019,1561.8820976988081
FDH21,OUT017,1718.8598486246347
NCP02,OUT049,1749.7861341697806
FDK24,OUT049,1711.825956285849
FDC41,OUT045,1721.0896275022333
FDF08,OUT017,1777.756910279485
FDO49,OUT017,1713.3220704819225
FDS56,OUT027,1988.3795979362244
FDX46,OUT018,1696.2864112022612
FDQ07,OUT013,1895.3852653684899
FDC32,OUT010,1498.0401692035582
FDT21,OUT019,1589.4893551493403
FDG58,OUT045,1828.8761599109298
FDW14,OUT049,1746.182930865225
DRA12,OUT027,1868.7271544602343
FDV27,OUT013,1762.34865589915
DRD25,OUT013,1758.2887915292433
DRF48,OUT027,1877.9404338607303
FDX24,OUT017,1757.9869547285502
DRJ51,OUT046,1854.310287581925
FDE45,OUT045,1855.2954925402448
FDE14,OUT046,1768.2305063327321
FDG53,OUT045,1789.7672191593722
FDT08,OUT046,1829.2126825831301
DRC27,OUT027,1955.1528764318973
FDG20,OUT035,1864.4565490960736
FDC21,OUT046,1789.5256890423168
FDV31,OUT018,1764.9430103656575
FDB58,OUT045,1822.0122809051093
FDV23,OUT046,1758.427463659972
FDA25,OUT019,1533.0654051522504
FDC15,OUT046,1777.6462692839386
FDU47,OUT049,1764.758104259703
FDE23,OUT013,1723.6635044314717
FDS08,OUT013,1856.9109409365813
FDW03,OUT027,1851.6894084108333
FDJ60,OUT018,1741.3383602339027
FDM34,OUT017,1828.732360195187
FDW33,OUT013,1803.7574290712812
FDZ40,OUT013,1732.461992671551
FDE33,OUT018,1700.868088668806
NCC06,OUT010,1543.9756767311867
FDU11,OUT046,1754.1253911059894
FDL44,OUT017,1857.4599669509666
NCZ29,OUT017,1786.8600618598743
FDG28,OUT010,1611.4598179818354
FDL12,OUT018,1674.7334253875003
FDD52,OUT017,1755.1221263930863
FDO15,OUT013,1755.5784540771538
NCN29,OUT027,1832.4588408775523
FDW36,OUT013,1769.9246077284804
FDB21,OUT046,1869.2095601985181
FDZ28,OUT013,1767.8966209312714
FDY10,OUT035,1829.4569363360333
DRG39,OUT017,1728.8689300569054
FDN28,OUT013,1771.4029149815576
FDV15,OUT035,1767.0649637086779
DRI13,OUT035,1842.1512538618329
FDH20,OUT046,1778.6955420713898
FDY51,OUT013,1843.2759093102213
FDE16,OUT013,1863.4611834938091
FDX40,OUT018,1661.3312219485847
FDC48,OUT018,1693.9322868351371
FDS14,OUT046,1797.7350524850333
FDX56,OUT017,1892.6047312931626
FDI10,OUT046,1845.4121636462955
FDI14,OUT013,1814.163327896101
DRM48,OUT013,1708.344852123602
NCH07,OUT027,1952.9931597177822
FDY26,OUT013,1856.684907179099
FDD02,OUT027,1903.4156761123393
FDM12,OUT046,1819.5422789235279
DRF01,OUT010,1598.6186825238253
FDV36,OUT046,1774.7511049049133
DRI59,OUT013,1787.3103386442806
FDV03,OUT018,1744.5857749324473
FDO39,OUT017,1819.0415168747122
NCB07,OUT018,1786.8180939522035
FDH38,OUT027,1891.661777201007
FDZ13,OUT035,1733.5062292466757
NCZ30,OUT046,1801.5362818540038
NCA06,OUT035,1737.8425331938322
FDB04,OUT049,1746.9065662886524
FDN50,OUT013,1778.5707007369715
NCG06,OUT049,1917.4744146394826
NCY17,OUT018,1672.5780928472786
FDC23,OUT046,1752.197374609564
FDK33,OUT049,1890.8839803194849
FDR03,OUT049,1829.3184839636665
FDZ07,OUT045,1728.9737416407565
FDO38,OUT013,1763.7935503353267
FDS59,OUT046,1755.8030201831177
DRM11,OUT019,1660.9168452321364
FDX52,OUT027,1949.0044551129529
DRJ35,OUT018,1703.2322769103848
NCP53,OUT046,1851.9244910999976
FDW15,OUT019,1572.896887038703
DRI47,OUT045,1753.3149123310477
DRZ11,OUT035,1766.0253752117294
FDS02,OUT013,1830.2754891077218
DRD49,OUT018,1757.2313787172754
FDW38,OUT049,1705.589215869204
FDR21,OUT019,1539.6674166508456
FDE40,OUT013,1740.90640908016
FDI02,OUT045,1766.1685007509423
FDQ04,OUT045,1700.3719280625905
FDY14,OUT017,1891.322160063441
NCT54,OUT046,1767.2219687651059
DRD25,OUT017,1752.8436672182133
DRE01,OUT045,1806.5552612447636
FDJ12,OUT010,1581.0449541805503
NCZ05,OUT049,1755.577314742562
DRB25,OUT019,1545.797231437616
NCC31,OUT045,1838.4150339771666
FDM16,OUT045,1730.0749725702974
DRG11,OUT049,1737.4152283530636
FDV24,OUT027,1886.1926279200145
FDV43,OUT046,1720.4888506989096
FDG05,OUT018,1741.904285098459
FDV23,OUT010,1630.8488695077788
FDI58,OUT018,1716.9542164268216
FDQ11,OUT017,1814.1354978084805
FDC05,OUT027,1942.6665004114861
FDF40,OUT013,1821.2909243059355
FDU02,OUT018,1783.129799570355
FDT32,OUT013,1869.0884771713154
NCF06,OUT017,1920.4689648582364
FDT46,OUT013,1763.935898059869
FDR58,OUT010,1510.7757714488914
FDY04,OUT046,1817.6613743641956
FDT58,OUT045,1839.6222071024722
FDE46,OUT049,1840.3852889308218
DRH11,OUT017,1722.3969547598938
DRI51,OUT046,1817.0292658732947
FDC35,OUT017,1757.1433004217827
FDP45,OUT035,1944.0321581513417
FDC45,OUT017,1864.207453725172
FDU01,OUT045,1829.9770044810543
FDJ53,OUT010,1511.396880553096
FDJ46,OUT017,1875.7214984508992
FDX07,OUT013,1870.6750456900525
NCI30,OUT049,1902.6073815327436
FDE47,OUT027,1770.2092770320419
FDV48,OUT045,1729.7045692367267
FDN16,OUT019,1506.0528849286618
FDM52,OUT013,1819.6714242739035
FDA32,OUT027,2000.0819008828457
FDH05,OUT017,1880.353146555223
FDW25,OUT010,1543.6455946162903
FDQ09,OUT046,1794.9352261130944
NCM17,OUT010,1527.0509590120462
DRM59,OUT046,1757.0608859063682
FDV47,OUT027,1801.0969520830436
DRE15,OUT035,1762.1695301964153
FDS25,OUT010,1559.6461585281781
NCZ05,OUT018,1709.095052680331
NCV05,OUT019,1564.017298206216
DRM37,OUT046,1799.4303755795468
FDV58,OUT027,1956.3809347198608
FDN22,OUT027,1988.4850852659763
NCO06,OUT049,1721.2864009291893
FDT56,OUT019,1495.1702634192534
FDM02,OUT013,1771.0015089210772
FDA09,OUT046,1838.1462348428165
NCC06,OUT035,1842.2093751947752
NCL54,OUT049,1857.6479166725014
NCB55,OUT017,1744.2718533387692
FDB12,OUT017,1760.1666441664674
NCA54,OUT049,1865.0566741167493
NCS38,OUT049,1797.5403053545283
FDC02,OUT049,1870.4000963430249
FDK44,OUT019,1530.6709327254646
FDE16,OUT035,1880.816423789725
NCS05,OUT035,1803.706372509456
FDZ59,OUT045,1789.564561529561
FDI20,OUT017,1897.3600347687293
FDQ14,OUT046,1795.040123383869
FDF53,OUT017,1837.0014120965984
FDW25,OUT017,1763.427746317255
NCQ43,OUT010,1647.2003073066055
FDX52,OUT013,1853.2128178957366
FDE28,OUT045,1846.6509593956514
FDN15,OUT017,1796.2079065647642
FDO28,OUT017,1772.6493731876885
FDQ33,OUT045,1827.5870328306812
FDM22,OUT010,1494.1019078477048
FDJ03,OUT017,1722.2697872960518
FDI16,OUT045,1699.863546022446
FDI09,OUT027,1721.719470514591
FDX55,OUT013,1901.4710083993266
FDS23,OUT027,1810.4183764921825
DRC12,OUT045,1801.201332479334
FDH41,OUT049,1859.7456965613198
FDN01,OUT013,1730.2140052076595
FDV55,OUT045,1816.5843334368358
NCJ19,OUT013,1722.0512163111025
NCY29,OUT010,1541.7250369319397
FDP03,OUT018,1726.0775622657236
FDZ52,OUT045,1757.0731904195702
FDH31,OUT010,1579.1945530613318
FDQ19,OUT018,1811.3512684835243
FDS15,OUT035,1778.8034405429285
FDN32,OUT017,1876.1551745917695
FDH32,OUT049,1774.651129806083
FDF33,OUT017,1716.5380302900505
FDJ22,OUT046,1869.1745064198542
FDG56,OUT010,1482.4023155716754
FDC05,OUT046,1837.7691845435475
FDK09,OUT013,1911.295511212618
NCV29,OUT045,1808.5380183236332
NCC43,OUT019,1585.1558564471843
NCA42,OUT049,1839.3766863456372
FDC10,OUT046,1799.1946492765367
FDC16,OUT013,1767.1214225925748
NCL17,OUT013,1790.1437773697926
FDA51,OUT035,1770.1238186224045
FDW01,OUT017,1827.565623299502
NCF30,OUT045,1798.0839468750319
FDN49,OUT013,1711.386487966165
FDY20,OUT045,1757.7646441405673
FDC15,OUT045,1775.9645211670613
FDY24,OUT046,1701.930329284686
NCG43,OUT017,1796.8369056749998
FDA48,OUT013,1845.3795585285536
NCF55,OUT017,1740.8523559627936
FDL38,OUT049,1760.704563701892
NCQ29,OUT018,1786.2177720516709
FDC34,OUT017,1824.5989427335758
FDP36,OUT027,1839.6197261602097
FDN50,OUT010,1559.0332979630246
FDO23,OUT049,1739.794981325921
FDT56,OUT013,1745.4662054473129
FDT13,OUT027,1942.0377135576368
FDZ03,OUT013,1843.9638703950689
FDQ03,OUT010,1611.4117537764937
FDU44,OUT045,1794.931134015356
FDD03,OUT049,1862.4816765299274
NCH30,OUT013,1814.6274641842544
FDS60,OUT010,1573.995564767476
FDG08,OUT046,1818.8406969572982
FDX38,OUT017,1723.0035534971857
FDD22,OUT017,1806.337410298588
FDW51,OUT013,1827.3666814123978
FDL09,OUT017,1847.8473099369169
FDZ60,OUT045,1742.425932735714
NCH07,OUT046,1832.9902736280571
NCQ41,OUT049,1829.7040338956888
FDW04,OUT049,1783.1872316733857
FDI08,OUT027,1898.8884410418955
FDR19,OUT019,1542.7345416957016
FDV13,OUT046,1741.259936027186
FDB52,OUT017,1889.9235354583036
FDZ48,OUT027,1878.3318489348037
NCO14,OUT049,1740.3001591848129
FDZ50,OUT013,1841.3383609406023
FDN27,OUT019,1588.3401948793255
FDQ60,OUT013,1768.564072079919
FDR49,OUT017,1723.425983022286
DRJ35,OUT027,1782.0588121745247
DRI49,OUT017,1722.359216693661
FDB47,OUT017,1898.9217599888666
FDP37,OUT010,1682.2753728514633
FDR26,OUT049,1823.1513068131617
FDY31,OUT019,1525.7363027152253
FDC11,OUT045,1722.23825560746
DRP47,OUT035,1804.0857558649739
NCY54,OUT018,1753.5699553442744
FDR27,OUT046,1775.4504554124803
FDQ21,OUT019,1537.7042822545932
NCQ29,OUT035,1875.0605008428802
FDJ02,OUT046,1805.4509221886153
FDE21,OUT018,1727.8905442023042
FDM39,OUT046,1813.311901975589
FDZ01,OUT017,1783.128595967203
NCB19,OUT018,1711.6404764206668
FDU03,OUT046,1804.6721716208458
FDP27,OUT049,1804.4538353299615
DRF01,OUT045,1745.7211389938072
FDM03,OUT049,1755.9907988099706
FDV01,OUT046,1805.4730781105718
FDS16,OUT046,1801.7454229823336
FDO45,OUT035,1802.7805882336916
NCX06,OUT035,1892.708187216945
FDP13,OUT046,1705.5278418818507
NCR38,OUT018,1812.2590066765922
FDA01,OUT013,1748.4001742606572
FDT26,OUT017,1784.7664646849607
FDD44,OUT027,1994.1136169497186
FDB26,OUT013,1746.7029560616597
FDP45,OUT019,1589.3100069839636
NCP55,OUT046,1717.365017780388
FDT23,OUT017,1743.3592680187141
FDO51,OUT045,1712.0490607054455
FDA44,OUT046,1736.1276402797425
NCJ31,OUT018,1733.003314338539
FDX37,OUT045,1755.1670922269336
NCD18,OUT049,1900.7327674373867
FDN40,OUT027,1911.4911026499872
